date,ticker,Gross Profit,Cost Of Revenue,Total Revenue
2023-06-30,000320,81665232390.0,256208218580.0,337873450970.0
2023-03-31,000320,59419513810.0,215337265700.0,274756779510.0
2022-12-31,000320,60498674170.0,223800644060.0,284299318230.0
2023-09-30,000325,80106273490.0,225337881550.0,305444155040.0
2023-06-30,000325,81665232390.0,256208218580.0,337873450970.0
2023-03-31,000325,59419513810.0,215337265700.0,274756779510.0
2022-12-31,000325,60498674170.0,223800644060.0,284299318230.0
2023-09-30,006280,140852727300.0,298497316500.0,439350043800.0
2023-06-30,006280,140787194390.0,292080487910.0,432867682300.0
2023-03-31,006280,99463283180.0,250018497830.0,349481781010.0
2022-12-31,006280,125367168480.0,286105242150.0,411472410630.0
2023-09-30,005250,170968243680.0,370755356650.0,541723600330.0
2023-06-30,005250,167808922490.0,368534381410.0,536343303900.0
2023-03-31,005250,124117774890.0,314183901950.0,438301676840.0
2022-12-31,005250,153078661190.0,353318190240.0,506396851430.0
2023-09-30,005257,170968243680.0,370755356650.0,541723600330.0
2023-06-30,005257,167808922490.0,368534381410.0,536343303900.0
2023-03-31,005257,124117774890.0,314183901950.0,438301676840.0
2022-12-31,005257,153078661190.0,353318190240.0,506396851430.0
2023-12-31,004370,240901005500.0,615837183110.0,856738188610.0
2023-09-30,004370,262138891160.0,593774319690.0,855913210850.0
2023-06-30,004370,268166054870.0,569355603190.0,837521658060.0
2023-03-31,004370,264033716370.0,596352593350.0,860386309720.0
2022-12-31,004370,259711923440.0,563877096900.0,823589020340.0
2023-09-30,072710,36495189390.0,154376575230.0,190871764620.0
2023-06-30,072710,35646787640.0,144946442520.0,180593230160.0
2023-03-31,072710,30481918730.0,133944564930.0,164426483660.0
2022-12-31,072710,26186146690.0,139912669660.0,166098816350.0
2023-09-30,058730,10804763860.0,70019716140.0,80824480000.0
2023-06-30,058730,19302228590.0,90510045870.0,109812274460.0
2023-03-31,058730,11717733470.0,83750781710.0,95468515180.0
2022-12-31,058730,12971991310.0,98683709070.0,111655700380.0
2023-09-30,023590,434304989410.0,1741299877290.0,2175604866700.0
2023-06-30,023590,350630525400.0,1946500876960.0,2297131402360.0
2023-03-31,023590,554654340530.0,2595995911850.0,3150650252380.0
2022-12-31,023590,311768955020.0,1668993653910.0,1980762608930.0
2023-09-30,145210,2999491570.0,13894198830.0,16893690400.0
2023-06-30,145210,3327709390.0,15212808310.0,18540517700.0
2023-03-31,145210,488443920.0,19135648000.0,19624091920.0
2022-12-31,145210,1028020760.0,15002931990.0,16030952750.0
2023-09-30,019680,27304765820.0,134235559580.0,161540325400.0
2023-06-30,019680,25803234200.0,138616954330.0,164420188530.0
2023-03-31,019680,31709196700.0,139368283260.0,171077479960.0
2022-12-31,019680,24301405560.0,152056732420.0,176358137980.0
2023-09-30,019685,27304765820.0,134235559580.0,161540325400.0
2023-06-30,019685,25803234200.0,138616954330.0,164420188530.0
2023-03-31,019685,31709196700.0,139368283260.0,171077479960.0
2022-12-31,019685,24301405560.0,152056732420.0,176358137980.0
2023-09-30,006370,8961024060.0,8112682000.0,17073706060.0
2023-06-30,006370,9756819380.0,6729957000.0,16486776380.0
2023-03-31,006370,10230661890.0,7711520000.0,17942181890.0
2022-12-31,006370,11333657970.0,7244619000.0,18578276970.0
2023-09-30,008060,31398913820.0,305082970860.0,336481884680.0
2023-06-30,008060,35996504260.0,268595006310.0,304591510570.0
2023-03-31,008060,42112742900.0,271349282860.0,313462025760.0
2022-12-31,008060,66909059630.0,308900467680.0,375809527310.0
2023-09-30,00806K,31398913820.0,305082970860.0,336481884680.0
2023-06-30,00806K,35996504260.0,268595006310.0,304591510570.0
2023-03-31,00806K,42112742900.0,271349282860.0,313462025760.0
2022-12-31,00806K,66909059630.0,308900467680.0,375809527310.0
2023-09-30,353200,13669148880.0,224118279320.0,237787428200.0
2023-06-30,353200,18744693430.0,201114314680.0,219859008110.0
2023-03-31,353200,22958692510.0,194694698980.0,217653391490.0
2022-12-31,353200,64987376070.0,231463996890.0,296451372960.0
2023-09-30,35320K,13669148880.0,224118279320.0,237787428200.0
2023-06-30,35320K,18744693430.0,201114314680.0,219859008110.0
2023-03-31,35320K,22958692510.0,194694698980.0,217653391490.0
2022-12-31,35320K,64987376070.0,231463996890.0,296451372960.0
2023-09-30,000490,73544608380.0,267638355350.0,341182963730.0
2023-06-30,000490,102500662550.0,332303070920.0,434803733470.0
2023-03-31,000490,89313548010.0,311538439130.0,400851987140.0
2022-12-31,000490,74293297270.0,252704221790.0,326997519060.0
2023-12-31,008110,3419228650.0,6530285900.0,9949514550.0
2023-09-30,008110,2621672410.0,5519362740.0,8141035150.0
2023-06-30,008110,2643793640.0,3911290640.0,6555084280.0
2023-03-31,008110,2101953370.0,7561869270.0,9663822640.0
2022-12-31,008110,5550058680.0,9612228600.0,15162287280.0
2023-09-30,005750,14478674960.0,53083110340.0,67561785300.0
2023-06-30,005750,16374981390.0,54005390840.0,70380372230.0
2023-03-31,005750,9466390630.0,42267423450.0,51733814080.0
2022-12-31,005750,9660433090.0,52671065970.0,62331499060.0
2023-09-30,006570,5033629230.0,29304521060.0,34338150290.0
2023-06-30,006570,5617821630.0,33102562800.0,38720384430.0
2023-03-31,006570,5784353740.0,29442608470.0,35226962210.0
2022-12-31,006570,10267075960.0,34927397940.0,45194473900.0
2023-12-31,001680,234889067840.0,755559142790.0,990448210630.0
2023-09-30,001680,296526814260.0,827112300680.0,1123639114940.0
2023-06-30,001680,255039268930.0,748733140050.0,1003772408980.0
2023-03-31,001680,232558685370.0,757075523870.0,989634209240.0
2022-12-31,001680,228551726060.0,780820287870.0,1009372013930.0
2023-12-31,001685,234889067840.0,755559142790.0,990448210630.0
2023-09-30,001685,296526814260.0,827112300680.0,1123639114940.0
2023-06-30,001685,255039268930.0,748733140050.0,1003772408980.0
2023-03-31,001685,232558685370.0,757075523870.0,989634209240.0
2022-12-31,001685,228551726060.0,780820287870.0,1009372013930.0
2023-12-31,084690,285854612710.0,974441700870.0,1260296313580.0
2023-09-30,084690,363321963260.0,1045255472220.0,1408577435480.0
2023-06-30,084690,315357520650.0,974392384270.0,1289749904920.0
2023-03-31,084690,291446856110.0,1009329920050.0,1300776776160.0
2022-12-31,084690,303897007580.0,987118026580.0,1291015034160.0
2023-12-31,084695,285854612710.0,974441700870.0,1260296313580.0
2023-09-30,084695,363321963260.0,1045255472220.0,1408577435480.0
2023-06-30,084695,315357520650.0,974392384270.0,1289749904920.0
2023-03-31,084695,291446856110.0,1009329920050.0,1300776776160.0
2022-12-31,084695,303897007580.0,987118026580.0,1291015034160.0
2023-09-30,128820,39703266590.0,325477957290.0,365181223880.0
2023-06-30,128820,30563042110.0,302612318210.0,333175360320.0
2023-03-31,128820,40227696570.0,457966707550.0,498194404120.0
2022-12-31,128820,49900210100.0,497409566120.0,547309776220.0
2023-12-31,117580,42363620710.0,267155913780.0,309519534490.0
2023-09-30,117580,20963293440.0,110100807320.0,131064100760.0
2023-06-30,117580,23259380790.0,132518505380.0,155777886170.0
2023-03-31,117580,47942707480.0,355229520330.0,403172227810.0
2022-12-31,117580,19766780520.0,351368700710.0,371135481230.0
2023-09-30,016710,25112127340.0,143983315460.0,169095442800.0
2023-06-30,016710,27732850430.0,171532028160.0,199264878590.0
2023-03-31,016710,53853271870.0,423772042890.0,477625314760.0
2022-12-31,016710,29789283340.0,416895525770.0,446684809110.0
2023-09-30,009190,3777121210.0,66491464200.0,70268585410.0
2023-06-30,009190,5480578160.0,72694568820.0,78175146980.0
2023-03-31,009190,2955858740.0,68025631330.0,70981490070.0
2023-09-30,014160,10069631660.0,60603254990.0,70672886650.0
2023-06-30,014160,10993786600.0,60054218460.0,71048005060.0
2023-03-31,014160,9802771180.0,59558363940.0,69361135120.0
2022-12-31,014160,8761938480.0,68326825130.0,77088763610.0
2023-09-30,047040,295870461690.0,2694237407990.0,2990107869680.0
2023-06-30,047040,333109775130.0,2938286924960.0,3271396700090.0
2023-03-31,047040,286788824510.0,2321328621470.0,2608117445980.0
2022-12-31,047040,376416419370.0,2831919154030.0,3208335573400.0
2023-09-30,009320,3334599580.0,22446426940.0,25781026520.0
2023-06-30,009320,2622505870.0,25608389470.0,28230895340.0
2023-03-31,009320,3956957580.0,24360031180.0,28316988760.0
2022-12-31,009320,-1752592130.0,26083592840.0,24331000710.0
2023-12-31,003090,210444140640.0,236600711000.0,447044851640.0
2023-09-30,003090,240174900680.0,221342617000.0,461517517680.0
2023-06-30,003090,255038150710.0,214382473000.0,469420623710.0
2023-03-31,003090,225589896090.0,210268573000.0,435858469090.0
2022-12-31,003090,236083262160.0,208843446000.0,444926708160.0
2023-09-30,069620,164877986350.0,176021776740.0,340899763090.0
2023-06-30,069620,183118703430.0,167072770980.0,350191474410.0
2023-03-31,069620,158987631120.0,163426900490.0,322414531610.0
2022-12-31,069620,163681251930.0,164102818340.0,327784070270.0
2023-12-31,000430,32607970190.0,234465669070.0,267073639260.0
2023-09-30,000430,33042258100.0,239400893630.0,272443151730.0
2023-06-30,000430,37916908400.0,254352062840.0,292268971240.0
2023-03-31,000430,26869612570.0,248101487400.0,274971099970.0
2022-12-31,000430,31402561550.0,256003630700.0,287406192250.0
2023-12-31,006340,8528788450.0,120724086370.0,129252874820.0
2023-09-30,006340,6842495200.0,117382119700.0,124224614900.0
2023-06-30,006340,6614891220.0,130870633320.0,137485524540.0
2023-03-31,006340,5170906170.0,119267987960.0,124438894130.0
2022-12-31,006340,1776481940.0,144715266420.0,146491748360.0
2023-12-31,006345,8528788450.0,120724086370.0,129252874820.0
2023-09-30,006345,6842495200.0,117382119700.0,124224614900.0
2023-06-30,006345,6614891220.0,130870633320.0,137485524540.0
2023-03-31,006345,5170906170.0,119267987960.0,124438894130.0
2022-12-31,006345,1776481940.0,144715266420.0,146491748360.0
2023-12-31,003220,70580546570.0,70272405840.0,140852952410.0
2023-09-30,003220,60009301830.0,68970609620.0,128979911450.0
2023-06-30,003220,65498966990.0,67531267830.0,133030234820.0
2023-03-31,003220,61158509700.0,62930436680.0,124088946380.0
2022-12-31,003220,61157009860.0,61378273540.0,122535283400.0
2023-09-30,024890,4419243800.0,25901789240.0,30321033040.0
2023-06-30,024890,4037903370.0,29934526920.0,33972430290.0
2023-03-31,024890,4751531470.0,28349784900.0,33101316370.0
2022-12-31,024890,-165669810.0,34382725880.0,34217056070.0
2023-09-30,002880,20254527340.0,122418509230.0,142673036570.0
2023-06-30,002880,23522753950.0,253614686500.0,277137440450.0
2023-03-31,002880,25314576390.0,248409476550.0,273724052940.0
2022-12-31,002880,66607771810.0,310956585770.0,377564357580.0
2023-09-30,000300,-4065888120.0,97456400870.0,93390512750.0
2023-06-30,000300,11477524340.0,121176849590.0,132654373930.0
2023-03-31,000300,12859304610.0,118825609900.0,131684914510.0
2022-12-31,000300,16038282620.0,136970726470.0,153009009090.0
2023-09-30,012800,8040150270.0,326975655670.0,335015805940.0
2023-06-30,012800,5365399390.0,329421501130.0,334786900520.0
2023-03-31,012800,13580674430.0,349145690740.0,362726365170.0
2022-12-31,012800,10838988970.0,331834773380.0,342673762350.0
2023-09-30,015230,17047948860.0,68039338600.0,85087287460.0
2023-06-30,015230,23165276220.0,83192750440.0,106358026660.0
2023-03-31,015230,20012676480.0,83610987520.0,103623664000.0
2022-12-31,015230,22081259750.0,93363501060.0,115444760810.0
2023-12-31,001070,1878869280.0,28469455050.0,30348324330.0
2023-09-30,001070,7280750100.0,35511397190.0,42792147290.0
2023-06-30,001070,5474298610.0,34771432810.0,40245731420.0
2023-03-31,001070,2387568240.0,33630209870.0,36017778110.0
2022-12-31,001070,3804985680.0,43795828130.0,47600813810.0
2023-12-31,006650,2941791400.0,668974982060.0,671916773460.0
2023-09-30,006650,31551830870.0,634690929410.0,666242760280.0
2023-06-30,006650,-22215388940.0,654945585710.0,632730196770.0
2023-03-31,006650,-23877370750.0,552960268180.0,529082897430.0
2022-12-31,006650,-100225860300.0,464031930490.0,363806070190.0
2023-09-30,001440,39200714000.0,590841314000.0,630042028000.0
2023-06-30,001440,54566254000.0,699825772000.0,754392026000.0
2023-03-31,001440,46550230000.0,657360472000.0,703910702000.0
2022-12-31,001440,41894704000.0,612036230000.0,653930934000.0
2023-12-31,084010,25765358600.0,298483835410.0,324249194010.0
2023-09-30,084010,37935148590.0,269182148160.0,307117296750.0
2023-06-30,084010,66343373620.0,356301610220.0,422644983840.0
2023-03-31,084010,46962397370.0,346858154460.0,393820551830.0
2022-12-31,084010,64719133950.0,414271410310.0,478990544260.0
2023-12-31,001790,35256126000.0,306467866000.0,341723992000.0
2023-09-30,001790,32756231000.0,301982491000.0,334738722000.0
2023-06-30,001790,40060932000.0,303302309000.0,343363241000.0
2023-03-31,001790,31170343000.0,281353586000.0,312523929000.0
2022-12-31,001790,29929052000.0,321738186000.0,351667238000.0
2023-12-31,001795,35256126000.0,306467866000.0,341723992000.0
2023-09-30,001795,32756231000.0,301982491000.0,334738722000.0
2023-06-30,001795,40060932000.0,303302309000.0,343363241000.0
2023-03-31,001795,31170343000.0,281353586000.0,312523929000.0
2022-12-31,001795,29929052000.0,321738186000.0,351667238000.0
2023-12-31,001130,76465862580.0,282946782880.0,359412645460.0
2023-09-30,001130,64115763460.0,296344418050.0,360460181510.0
2023-06-30,001130,64387616520.0,302651436240.0,367039052760.0
2023-03-31,001130,53140307510.0,301406360260.0,354546667770.0
2022-12-31,001130,58606974940.0,317447301270.0,376054276210.0
2023-12-31,003490,715717687880.0,3677685509560.0,4393403197440.0
2023-09-30,003490,938117575020.0,3310906143500.0,4249023718520.0
2023-06-30,003490,825935536290.0,3051400468020.0,3877336004310.0
2023-03-31,003490,781723430040.0,2810309755820.0,3592033185860.0
2022-12-31,003490,866304558610.0,3013351205800.0,3879655764410.0
2023-12-31,003495,715717687880.0,3677685509560.0,4393403197440.0
2023-09-30,003495,938117575020.0,3310906143500.0,4249023718520.0
2023-06-30,003495,825935536290.0,3051400468020.0,3877336004310.0
2023-03-31,003495,781723430040.0,2810309755820.0,3592033185860.0
2022-12-31,003495,866304558610.0,3013351205800.0,3879655764410.0
2023-09-30,005880,91945801980.0,244339429100.0,336285231080.0
2023-06-30,005880,82113047800.0,261456710720.0,343569758520.0
2023-03-31,005880,80248205160.0,274477984760.0,354726189920.0
2022-12-31,005880,67551153700.0,325157520000.0,392708673700.0
2023-09-30,003830,2379904370.0,31007389810.0,33387294180.0
2023-06-30,003830,4098802690.0,31687221140.0,35786023830.0
2023-03-31,003830,3885977950.0,30577701170.0,34463679120.0
2022-12-31,003830,2617790170.0,32745791460.0,35363581630.0
2023-09-30,016090,31831534460.0,23574660420.0,55406194880.0
2023-06-30,016090,38474584560.0,26118864320.0,64593448880.0
2023-03-31,016090,45397171740.0,31142715810.0,76539887550.0
2022-12-31,016090,58201017320.0,41961583500.0,100162600820.0
2023-09-30,069460,2724859930.0,41454950390.0,44179810320.0
2023-06-30,069460,5323998090.0,44890647580.0,50214645670.0
2023-03-31,069460,1762578690.0,44773201770.0,46535780460.0
2022-12-31,069460,2892189870.0,41873333030.0,44765522900.0
2023-09-30,192080,139616986160.0,139616986160.0
2023-06-30,192080,143943127770.0,143943127770.0
2023-03-31,192080,145297852400.0,145297852400.0
2022-12-31,192080,157788975030.0,157788975030.0
2023-12-31,012510,48197346370.0,55011497680.0,103208844050.0
2023-09-30,012510,35243911740.0,49315261130.0,84559172870.0
2023-06-30,012510,35989763620.0,48907643450.0,84897407070.0
2023-03-31,012510,33349236350.0,47547966830.0,80897203180.0
2022-12-31,012510,26542286760.0,49780076510.0,76322363270.0
2023-09-30,004830,4509974850.0,21769632020.0,26279606870.0
2023-06-30,004830,4592060160.0,21388643290.0,25980703450.0
2023-03-31,004830,4980279180.0,22264808790.0,27245087970.0
2022-12-31,004830,3711204120.0,26386862490.0,30098066610.0
2023-09-30,004835,4509974850.0,21769632020.0,26279606870.0
2023-06-30,004835,4592060160.0,21388643290.0,25980703450.0
2023-03-31,004835,4980279180.0,22264808790.0,27245087970.0
2022-12-31,004835,3711204120.0,26386862490.0,30098066610.0
2023-09-30,024900,11994039160.0,414702854290.0,426696893450.0
2023-06-30,024900,8557371980.0,462541195120.0,471098567100.0
2023-03-31,024900,18964534220.0,413167924900.0,432132459120.0
2022-12-31,024900,30063693370.0,421380866560.0,451444559930.0
2023-09-30,145720,66539031150.0,27237918270.0,93776949420.0
2023-06-30,145720,71474356680.0,34916365960.0,106390722640.0
2023-03-31,145720,51375546570.0,17432694300.0,68808240870.0
2022-12-31,145720,79599559230.0,14413270010.0,94012829240.0
2023-12-31,002150,185304805480.0,185304805480.0
2023-09-30,002150,128769332520.0,128769332520.0
2023-06-30,002150,141307496490.0,141307496490.0
2023-03-31,002150,119609065330.0,119609065330.0
2022-12-31,002150,168686760280.0,168686760280.0
2023-12-31,460850,12125598840.0,512287779120.0,524413377960.0
2023-09-30,460850,50689455600.0,503472043450.0,554161499050.0
2023-12-31,460860,151592773890.0,971035454020.0,1122628227910.0
2023-09-30,460860,175004810550.0,903992483110.0,1078997293660.0
2023-09-30,001230,41942923160.0,406906102260.0,448849025420.0
2023-06-30,001230,58171766880.0,406521937360.0,464693704240.0
2023-03-31,001230,266958707310.0,1650267192540.0,1917225899850.0
2022-12-31,001230,219233203010.0,1812033980200.0,2031267183210.0
2023-12-31,023450,5202183510.0,41144490370.0,46346673880.0
2023-09-30,023450,4560497310.0,35929905750.0,40490403060.0
2023-06-30,023450,3046207800.0,35194335460.0,38240543260.0
2023-03-31,023450,4486179910.0,37157961350.0,41644141260.0
2022-12-31,023450,4737218330.0,43031488810.0,47768707140.0
2023-09-30,004140,29995213400.0,156696393830.0,186691607230.0
2023-06-30,004140,27446203500.0,161067659000.0,188513862500.0
2023-03-31,004140,29294042060.0,166741355790.0,196035397850.0
2022-12-31,004140,27569494330.0,176677480890.0,204246975220.0
2023-12-31,007590,2485354880.0,10977601300.0,13462956180.0
2023-09-30,007590,4506243760.0,12659606910.0,17165850670.0
2023-06-30,007590,9788412420.0,26469972980.0,36258385400.0
2023-03-31,007590,30720516790.0,66667617060.0,97388133850.0
2022-12-31,007590,1745059560.0,11633221480.0,13378281040.0
2023-09-30,005960,28633571420.0,459958632700.0,488592204120.0
2023-06-30,005960,30569692600.0,453965804450.0,484535497050.0
2023-03-31,005960,27022094180.0,376209613240.0,403231707420.0
2022-12-31,005960,56235017060.0,456139792900.0,512374809960.0
2023-09-30,005965,28633571420.0,459958632700.0,488592204120.0
2023-06-30,005965,30569692600.0,453965804450.0,484535497050.0
2023-03-31,005965,27022094180.0,376209613240.0,403231707420.0
2022-12-31,005965,56235017060.0,456139792900.0,512374809960.0
2023-12-31,026960,19984823830.0,94960065570.0,114944889400.0
2023-09-30,026960,20672606310.0,100514477930.0,121187084240.0
2023-06-30,026960,22373920910.0,107348960000.0,129722880910.0
2023-03-31,026960,23312635760.0,100528051250.0,123840687010.0
2022-12-31,026960,20008092380.0,107733792660.0,127741885040.0
2023-09-30,002210,11146638250.0,10900070070.0,22046708320.0
2023-06-30,002210,10664196810.0,12692551740.0,23356748550.0
2023-03-31,002210,10112626370.0,11337811870.0,21450438240.0
2022-12-31,002210,10888439850.0,12913621560.0,23802061410.0
2023-09-30,102260,50105283660.0,215071239450.0,265176523110.0
2023-06-30,102260,45041687700.0,250700839520.0,295742527220.0
2023-03-31,102260,38244412520.0,243188722730.0,281433135250.0
2022-12-31,102260,28670571180.0,269396522630.0,298067093810.0
2023-09-30,000640,101846127620.0,187379327790.0,289225455410.0
2023-06-30,000640,96946325240.0,187942062750.0,284888387990.0
2023-03-31,000640,79912440100.0,175629720950.0,255542161050.0
2022-12-31,000640,67706091980.0,193414016010.0,261120107990.0
2023-09-30,170900,79741024360.0,86856508460.0,166597532820.0
2023-06-30,170900,81164413570.0,88043426300.0,169207839870.0
2023-03-31,170900,76518158550.0,70595034590.0,147113193140.0
2022-12-31,170900,76527520990.0,77633835880.0,154161356870.0
2023-09-30,028100,8029105580.0,76454459050.0,84483564630.0
2023-06-30,028100,4166366290.0,88085021600.0,92251387890.0
2023-03-31,028100,5220673370.0,74101204140.0,79321877510.0
2022-12-31,028100,-13073738960.0,74587732300.0,61513993340.0
2023-12-31,282690,6677479320.0,37227565140.0,43905044460.0
2023-09-30,282690,6444394050.0,37025512760.0,43469906810.0
2023-06-30,282690,6724411100.0,33030999930.0,39755411030.0
2023-03-31,282690,6116586060.0,34386190550.0,40502776610.0
2022-12-31,282690,8351160760.0,42205163170.0,50556323930.0
2023-09-30,001520,24065536650.0,169854171060.0,193919707710.0
2023-06-30,001520,30967063670.0,190890971900.0,221858035570.0
2023-03-31,001520,24354322940.0,179032243710.0,203386566650.0
2022-12-31,001520,21061897770.0,193910058740.0,214971956510.0
2023-09-30,001527,24065536650.0,169854171060.0,193919707710.0
2023-06-30,001527,30967063670.0,190890971900.0,221858035570.0
2023-03-31,001527,24354322940.0,179032243710.0,203386566650.0
2022-12-31,001527,21061897770.0,193910058740.0,214971956510.0
2023-09-30,084670,2736658270.0,27784612110.0,30521270380.0
2023-06-30,084670,3587547210.0,25605576360.0,29193123570.0
2023-03-31,084670,823914310.0,27420423490.0,28244337800.0
2022-12-31,084670,2304109550.0,27462152410.0,29766261960.0
2023-09-30,001525,24065536650.0,169854171060.0,193919707710.0
2023-06-30,001525,30967063670.0,190890971900.0,221858035570.0
2023-03-31,001525,24354322940.0,179032243710.0,203386566650.0
2022-12-31,001525,21061897770.0,193910058740.0,214971956510.0
2023-09-30,008970,5141484600.0,54516006190.0,59657490790.0
2023-06-30,008970,5342421970.0,64299779120.0,69642201090.0
2023-03-31,008970,4340237220.0,52471081500.0,56811318720.0
2022-12-31,008970,8930782430.0,70652798520.0,79583580950.0
2023-09-30,092780,9592746470.0,97978735120.0,107571481590.0
2023-06-30,092780,13913924760.0,93176790780.0,107090715540.0
2023-03-31,092780,10134829630.0,93128468950.0,103263298580.0
2022-12-31,092780,11209213360.0,91829522860.0,103038736220.0
2023-09-30,049770,273836945150.0,933648004570.0,1207484949720.0
2023-06-30,049770,225682194640.0,826353201510.0,1052035396150.0
2023-03-31,049770,237053543670.0,843700250160.0,1080753793830.0
2022-12-31,049770,210106966030.0,786693146760.0,996800112790.0
2023-12-31,018500,29919401130.0,113630070220.0,143549471350.0
2023-09-30,018500,30850969420.0,106861039930.0,137712009350.0
2023-06-30,018500,29325011260.0,119781419480.0,149106430740.0
2023-03-31,018500,33253169890.0,114581623420.0,147834793310.0
2022-12-31,018500,22714066200.0,109568006810.0,132282073010.0
2023-09-30,006040,432456608010.0,1951798206750.0,2384254814760.0
2023-06-30,006040,364485251740.0,1833277521730.0,2197762773470.0
2023-03-31,006040,383775253810.0,1880456954440.0,2264232208250.0
2022-12-31,006040,1088335548130.0,5364434508220.0,6452770056350.0
2023-12-31,030720,-3528974560.0,35763814950.0,32234840390.0
2023-09-30,030720,-2098991410.0,41961305780.0,39862314370.0
2023-06-30,030720,-961987060.0,37371165290.0,36409178230.0
2023-03-31,030720,2305489070.0,31133080120.0,33438569190.0
2022-12-31,030720,2334834450.0,37726447800.0,40061282250.0
2023-09-30,014820,40793652490.0,274363700380.0,315157352870.0
2023-06-30,014820,43251822790.0,291573877280.0,334825700070.0
2023-03-31,014820,34748409340.0,292638649670.0,327387059010.0
2022-12-31,014820,35262510460.0,301952902730.0,337215413190.0
2023-09-30,014825,40793652490.0,274363700380.0,315157352870.0
2023-06-30,014825,43251822790.0,291573877280.0,334825700070.0
2023-03-31,014825,34748409340.0,292638649670.0,327387059010.0
2022-12-31,014825,35262510460.0,301952902730.0,337215413190.0
2023-12-31,163560,12083528420.0,76192431840.0,88275960260.0
2023-09-30,163560,12551752790.0,76178539780.0,88730292570.0
2023-06-30,163560,13264816800.0,75421145320.0,88685962120.0
2023-03-31,163560,14398465860.0,77685725600.0,92084191460.0
2022-12-31,163560,18496181040.0,81920055590.0,100416236630.0
2023-12-31,004890,4487649830.0,97419568150.0,101907217980.0
2023-09-30,004890,1264391490.0,111255667380.0,112520058870.0
2023-06-30,004890,4348114030.0,114441157930.0,118789271960.0
2023-03-31,004890,4818821570.0,103125890780.0,107944712350.0
2022-12-31,004890,4184474020.0,113548333150.0,117732807170.0
2023-09-30,002690,552653160.0,38385660110.0,38938313270.0
2023-06-30,002690,1111538410.0,46208599980.0,47320138390.0
2023-03-31,002690,1613689790.0,48635475090.0,50249164880.0
2022-12-31,002690,1664478920.0,44302499830.0,45966978750.0
2023-09-30,000020,45025708310.0,42431700550.0,87457408860.0
2023-06-30,000020,46179337230.0,43811019190.0,89990356420.0
2023-03-31,000020,52623162790.0,46796650980.0,99419813770.0
2022-12-31,000020,45901002010.0,38557509390.0,84458511400.0
2023-09-30,000150,781753109380.0,3757014368360.0,4538767477740.0
2023-06-30,000150,896542135130.0,4071797576620.0,4968339711750.0
2023-03-31,000150,752786291040.0,3598335914170.0,4351122205210.0
2022-12-31,000150,762508274980.0,4141738458250.0,4904246733230.0
2023-09-30,000157,781753109380.0,3757014368360.0,4538767477740.0
2023-06-30,000157,896542135130.0,4071797576620.0,4968339711750.0
2023-03-31,000157,752786291040.0,3598335914170.0,4351122205210.0
2022-12-31,000157,762508274980.0,4141738458250.0,4904246733230.0
2023-09-30,454910,3142036110.0,9368775770.0,12510811880.0
2023-06-30,454910,3271352430.0,9823865540.0,13095217970.0
2022-12-31,454910,4195856950.0,9984897130.0,14180754080.0
2023-09-30,241560,555508842000.0,1789551555000.0,2345060397000.0
2023-06-30,241560,642487739000.0,1993070345000.0,2635558084000.0
2023-03-31,241560,602979039000.0,1802135652000.0,2405114691000.0
2022-12-31,241560,511007627000.0,1872854456000.0,2383862083000.0
2023-09-30,034020,709021225510.0,3445958603330.0,4154979828840.0
2023-06-30,034020,815528580570.0,3723833180880.0,4539361761450.0
2023-03-31,034020,716093616890.0,3324948153260.0,4041041770150.0
2022-12-31,034020,706085216360.0,3915683135150.0,4621768351510.0
2023-09-30,000155,781753109380.0,3757014368360.0,4538767477740.0
2023-06-30,000155,896542135130.0,4071797576620.0,4968339711750.0
2023-03-31,000155,752786291040.0,3598335914170.0,4351122205210.0
2022-12-31,000155,762508274980.0,4141738458250.0,4904246733230.0
2023-09-30,336260,10045882770.0,35552492830.0,45598375600.0
2023-06-30,336260,9483042690.0,39696578320.0,49179621010.0
2023-03-31,336260,13043857340.0,36851105310.0,49894962650.0
2022-12-31,336260,28961941090.0,128216090310.0,157178031400.0
2023-09-30,33626K,10045882770.0,35552492830.0,45598375600.0
2023-06-30,33626K,9483042690.0,39696578320.0,49179621010.0
2023-03-31,33626K,13043857340.0,36851105310.0,49894962650.0
2022-12-31,33626K,28961941090.0,128216090310.0,157178031400.0
2023-09-30,33626L,10045882770.0,35552492830.0,45598375600.0
2023-06-30,33626L,9483042690.0,39696578320.0,49179621010.0
2023-03-31,33626L,13043857340.0,36851105310.0,49894962650.0
2022-12-31,33626L,28961941090.0,128216090310.0,157178031400.0
2023-09-30,016740,31924952020.0,148548684840.0,180473636860.0
2023-06-30,016740,29347296590.0,160246314860.0,189593611450.0
2023-03-31,016740,28824045830.0,153361676620.0,182185722450.0
2022-12-31,016740,22804948830.0,136319691840.0,159124640670.0
2023-09-30,192650,39713840480.0,237260332180.0,276974172660.0
2023-06-30,192650,15793870350.0,183461318890.0,199255189240.0
2023-03-31,192650,30771620750.0,275341326070.0,306112946820.0
2022-12-31,192650,34341738320.0,273482570840.0,307824309160.0
2023-12-31,024090,6581527620.0,49218283280.0,55799810900.0
2023-09-30,024090,5925593150.0,47806887860.0,53732481010.0
2023-06-30,024090,4121474980.0,49555631600.0,53677106580.0
2023-03-31,024090,3008173160.0,52041097880.0,55049271040.0
2022-12-31,024090,4403599780.0,46939330070.0,51342929850.0
