date,ticker,Gross Profit,Cost Of Revenue,Total Revenue
2020-12-31,071320,243218141330.0,1855688158340.0,2098906299670.0
2022-12-31,088790,30531640550.0,32885375720.0,63417016270.0
2021-12-31,088790,26793125570.0,32168337420.0,58961462990.0
2020-12-31,088790,23627262050.0,30842096120.0,54469358170.0
2023-12-31,003780,17115317990.0,69756213580.0,86871531570.0
2022-12-31,003780,13854773590.0,69818437430.0,83673211020.0
2021-12-31,003780,14228899870.0,62121528760.0,76350428630.0
2020-12-31,003780,14517914710.0,49796426040.0,64314340750.0
2023-12-31,010640,9405862950.0,45106287140.0,54512150090.0
2022-12-31,010640,8450575130.0,44269914630.0,52720489760.0
2021-12-31,010640,9342628370.0,43726787340.0,53069415710.0
2020-12-31,010640,6312607340.0,30803532960.0,37116140300.0
2023-12-31,100250,12709532620.0,3341332020.0,16050864640.0
2022-12-31,100250,33309118070.0,201248484730.0,234557602800.0
2021-12-31,100250,31325073500.0,193466354270.0,224791427770.0
2020-12-31,100250,34411702630.0,177128217870.0,211539920500.0
2023-12-31,051630,2696540010.0,25584867510.0,28281407520.0
2022-12-31,051630,2666323390.0,26423690480.0,29090013870.0
2021-12-31,051630,727639730.0,34057601070.0,34785240800.0
2020-12-31,051630,4889170400.0,38399099860.0,43288270260.0
2023-12-31,272450,279602846010.0,997618975950.0,1277221821960.0
2022-12-31,272450,-9134067200.0,602562565490.0,593428498290.0
2021-12-31,272450,-145095676470.0,392286830090.0,247191153620.0
2020-12-31,272450,-145726803240.0,417495880870.0,271769077630.0
2022-12-31,011000,9335810590.0,39382489580.0,48718300170.0
2021-12-31,011000,8757440740.0,29942914570.0,38700355310.0
2020-12-31,011000,11411977840.0,30090751130.0,41502728970.0
2022-12-31,002780,73264778310.0,555671270550.0,628936048860.0
2021-12-31,002780,66395970180.0,377848813700.0,444244783880.0
2020-12-31,002780,41068056970.0,336179194770.0,377247251740.0
2022-12-31,002787,73264778310.0,555671270550.0,628936048860.0
2021-12-31,002787,66395970180.0,377848813700.0,444244783880.0
2020-12-31,002787,41068056970.0,336179194770.0,377247251740.0
2022-12-31,002785,73264778310.0,555671270550.0,628936048860.0
2021-12-31,002785,66395970180.0,377848813700.0,444244783880.0
2020-12-31,002785,41068056970.0,336179194770.0,377247251740.0
2022-12-31,009310,42329068200.0,128257285780.0,170586353980.0
2021-12-31,009310,41906779070.0,108656199100.0,150562978170.0
2020-12-31,009310,45267901720.0,123404627130.0,168672528850.0
2022-12-31,000650,-1536713700.0,39239893100.0,37703179400.0
2021-12-31,000650,-4210755200.0,33553709700.0,29342954500.0
2020-12-31,000650,-3716177940.0,34875606060.0,31159428120.0
2022-12-31,012600,1003591000.0,21498981180.0,22502572180.0
2021-12-31,012600,3651775760.0,14497848360.0,18149624120.0
2020-12-31,012600,2493443800.0,26692009320.0,29185453120.0
2023-06-30,033250,6837893430.0,53696411950.0,60534305380.0
2022-06-30,033250,-3189669480.0,36006776660.0,32817107180.0
2021-06-30,033250,2087479470.0,40817809130.0,42905288600.0
2020-06-30,033250,2493608010.0,47676980440.0,50170588450.0
2022-12-31,035720,6623403507940.0,483433353000.0,7106836860940.0
2021-12-31,035720,5808452877660.0,328216290000.0,6136669167660.0
2020-12-31,035720,3870770586720.0,286045534000.0,4156816120720.0
2023-12-31,377300,615362834400.0,,615362834400.0
2022-12-31,377300,521364289080.0,,521364289080.0
2021-12-31,377300,458646799070.0,,458646799070.0
2020-12-31,377300,284370768830.0,302280263270.0,284370768830.0
2022-12-31,006380,-114729894970.0,541917216460.0,427187321490.0
2021-12-31,006380,15168689660.0,567260455990.0,582429145650.0
2020-12-31,006380,-47611874210.0,302334600560.0,254722726350.0
2022-12-31,001620,54508713530.0,559663562290.0,614172275820.0
2021-12-31,001620,-20455991080.0,541896965640.0,521440974560.0
2020-12-31,001620,26069760240.0,504717189850.0,530786950090.0
2022-12-31,029460,169180508240.0,688793147010.0,857973655250.0
2021-12-31,029460,114747227540.0,439016166980.0,553763394520.0
2020-12-31,029460,119795790080.0,456570136620.0,576365926700.0
2022-12-31,281820,131096593790.0,247096356380.0,378192950170.0
2021-12-31,281820,106692936710.0,237853302970.0,344546239680.0
2020-12-31,281820,102387955960.0,217506749180.0,319894705140.0
2022-12-31,381970,200002890020.0,1977259083570.0,2177261973590.0
2021-12-31,381970,205536722900.0,1696857501550.0,1902394224450.0
2020-12-31,381970,143791340080.0,1179322430920.0,1323113771000.0
2023-12-31,145270,26893075400.0,26893075400.0
2022-12-31,145270,21632033140.0,21632033140.0
2021-12-31,145270,31950264580.0,31950264580.0
2020-12-31,145270,21189661300.0,21189661300.0
2023-11-30,417310,7139114940.0,7139114940.0
2023-08-31,417310,7235785200.0,7235785200.0
2023-05-31,417310,6959091520.0,6959091520.0
2023-02-28,417310,6933464140.0,6933464140.0
2022-11-30,417310,6891406450.0,6891406450.0
2022-08-31,417310,6908390060.0,6908390060.0
2022-05-31,417310,6835949480.0,6835949480.0
2022-02-28,417310,4557339980.0,4557339980.0
2021-12-31,417310,13440087960.0,13440087960.0
2021-06-30,417310,13199139890.0,13199139890.0
2023-11-30,357120,31480225980.0,31480225980.0
2023-05-31,357120,35667675940.0,35667675940.0
2022-11-30,357120,34376966180.0,34376966180.0
2022-08-31,357120,29946739800.0,29946739800.0
2022-05-31,357120,26811084480.0,26811084480.0
2022-02-28,357120,43473281740.0,43473281740.0
2021-11-30,357120,40987464520.0,40987464520.0
2021-05-31,357120,24230931230.0,24230931230.0
2020-11-30,357120,24513055230.0,24513055230.0
2022-12-31,007815,160618467070.0,1436256685050.0,1596875152120.0
2021-12-31,007815,149033705590.0,1275134797160.0,1424168502750.0
2020-12-31,007815,42323374300.0,859797912990.0,902121287290.0
2022-12-31,007810,160618467070.0,1436256685050.0,1596875152120.0
2021-12-31,007810,149033705590.0,1275134797160.0,1424168502750.0
2020-12-31,007810,42323374300.0,859797912990.0,902121287290.0
2022-12-31,00781K,160618467070.0,1436256685050.0,1596875152120.0
2021-12-31,00781K,149033705590.0,1275134797160.0,1424168502750.0
2020-12-31,00781K,42323374300.0,859797912990.0,902121287290.0
2022-12-31,192820,205269949740.0,1394855820450.0,1600125770190.0
2021-12-31,192820,277511153620.0,1313976467880.0,1591487621500.0
2020-12-31,192820,210839293180.0,1172041395340.0,1382880688520.0
2022-12-31,044820,88170726300.0,529233048720.0,617403775020.0
2021-12-31,044820,91958249420.0,484039952220.0,575998201640.0
2020-12-31,044820,67417489980.0,458486816490.0,525904306470.0
2023-12-31,005070,58205791910.0,571372981170.0,629578773080.0
2022-12-31,005070,54610501040.0,430994742510.0,485605243550.0
2021-12-31,005070,39963018210.0,265930076790.0,305893095000.0
2020-12-31,005070,28303950690.0,175948767600.0,204252718290.0
2022-12-31,005420,80745016640.0,637449553460.0,718194570100.0
2021-12-31,005420,64268708560.0,448345639570.0,512614348130.0
2020-12-31,005420,34947097940.0,320554873470.0,355501971410.0
2022-12-31,071950,23591378750.0,74295091960.0,97886470710.0
2021-12-31,071950,23238099170.0,87531686600.0,110769785770.0
2020-12-31,071950,25685426840.0,72537510260.0,98222937100.0
2022-12-31,002020,685491999960.0,4974430374730.0,5659922374690.0
2021-12-31,002020,662899577790.0,4747515379210.0,5410414957000.0
2020-12-31,002020,597579299660.0,4292571236910.0,4890150536570.0
2022-12-31,003070,329004928370.0,2273071946300.0,2602076874670.0
2021-12-31,003070,332835812730.0,2396984886570.0,2729820699300.0
2020-12-31,003070,424609022510.0,3503615300660.0,3928224323170.0
2022-12-31,003075,329004928370.0,2273071946300.0,2602076874670.0
2021-12-31,003075,332835812730.0,2396984886570.0,2729820699300.0
2020-12-31,003075,424609022510.0,3503615300660.0,3928224323170.0
2022-12-31,002025,685491999960.0,4974430374730.0,5659922374690.0
2021-12-31,002025,662899577790.0,4747515379210.0,5410414957000.0
2020-12-31,002025,597579299660.0,4292571236910.0,4890150536570.0
2022-12-31,120110,1481175552630.0,3886298003440.0,5367473556070.0
2021-12-31,120110,1301878560170.0,3360171835270.0,4662050395440.0
2020-12-31,120110,1035691372810.0,2934572593300.0,3970263966110.0
2022-12-31,120115,1481175552630.0,3886298003440.0,5367473556070.0
2021-12-31,120115,1301878560170.0,3360171835270.0,4662050395440.0
2020-12-31,120115,1035691372810.0,2934572593300.0,3970263966110.0
2022-12-31,138490,100797615460.0,417278246140.0,518075861600.0
2021-12-31,138490,75428116180.0,329844108670.0,405272224850.0
2020-12-31,138490,36917154690.0,258265371660.0,295182526350.0
2023-12-31,021240,2571479957830.0,1395039764090.0,3966519721920.0
2022-12-31,021240,2486491838820.0,1369641056260.0,3856132895080.0
2021-12-31,021240,2388937988200.0,1275321568580.0,3664259556780.0
2020-12-31,021240,2193497480820.0,1043913994270.0,3237411475090.0
2022-12-31,036420,191483500010.0,660567347580.0,852050847590.0
2021-12-31,036420,159484028860.0,517645928440.0,677129957300.0
2020-12-31,036420,124959074550.0,235268925130.0,360227999680.0
2022-12-31,031820,102712488580.0,607134733290.0,709847221870.0
2021-12-31,031820,62022095920.0,320477974130.0,382500070050.0
2020-12-31,031820,31973050690.0,206657586440.0,238630637130.0
2022-12-31,192400,276666285080.0,478982152660.0,755648437740.0
2021-12-31,192400,274836234300.0,410273039560.0,685109273860.0
2020-12-31,192400,252614974550.0,335179648110.0,587794622660.0
2022-12-31,284740,570533083050.0,367539586930.0,938072669980.0
2021-12-31,284740,507749120040.0,336535385850.0,844284505890.0
2020-12-31,284740,497107215410.0,289528251030.0,786635466440.0
2022-12-31,264900,129892676150.0,283745788590.0,413638464740.0
2021-12-31,264900,122992947650.0,258219268090.0,381212215740.0
2020-12-31,264900,132794811230.0,248743828630.0,381538639860.0
2022-12-31,26490K,129892676150.0,283745788590.0,413638464740.0
2021-12-31,26490K,122992947650.0,258219268090.0,381212215740.0
2020-12-31,26490K,132794811230.0,248743828630.0,381538639860.0
2022-12-31,005740,296951367220.0,682120087340.0,979071454560.0
2021-12-31,005740,298385421000.0,629792510980.0,928177931980.0
2020-12-31,005740,322609119050.0,600613400630.0,923222519680.0
2022-12-31,005745,296951367220.0,682120087340.0,979071454560.0
2021-12-31,005745,298385421000.0,629792510980.0,928177931980.0
2020-12-31,005745,322609119050.0,600613400630.0,923222519680.0
2023-12-31,259960,1910576180280.0,1910576180280.0
2022-12-31,259960,1854016090520.0,1854016090520.0
2021-12-31,259960,1885351810710.0,1885351810710.0
2020-12-31,259960,1670427918620.0,1670427918620.0
2022-12-31,020120,67560281270.0,101873493490.0,169433774760.0
2021-12-31,020120,51038262070.0,68079893830.0,119118155900.0
2020-12-31,020120,17273807700.0,28232967870.0,45506775570.0
2022-12-31,014580,73293315480.0,271757896550.0,345051212030.0
2021-12-31,014580,55812132640.0,139344910900.0,195157043540.0
2020-12-31,014580,43181353710.0,122163915940.0,165345269650.0
2022-12-31,015890,149089291440.0,584295066290.0,733384357730.0
2021-12-31,015890,125460347280.0,391310517620.0,516770864900.0
2020-12-31,015890,96976544590.0,333660187900.0,430636732490.0
2023-12-31,006890,31624490070.0,39123731110.0,70748221180.0
2022-12-31,006890,23317559110.0,36295919380.0,59613478490.0
2021-12-31,006890,23211426660.0,30854760220.0,54066186880.0
2020-12-31,006890,17892507210.0,29168031590.0,47060538800.0
2022-12-31,003240,88971793470.0,2614879495890.0,2703851289360.0
2021-12-31,003240,562783724510.0,2029062525480.0,2591846249990.0
2020-12-31,003240,255214993480.0,1485373233920.0,1740588227400.0
2023-12-31,011280,105766861870.0,613830904720.0,719597766590.0
2022-12-31,011280,115375076000.0,668647379980.0,784022455980.0
2021-12-31,011280,106785449880.0,606081674550.0,712867124430.0
2020-12-31,011280,80133724050.0,481878309510.0,562012033560.0
2022-12-31,004100,70897227240.0,498605541790.0,569502769030.0
2021-12-31,004100,51358592150.0,411687305970.0,463045898120.0
2020-12-31,004100,43194503840.0,361238334090.0,404432837930.0
2022-12-31,004105,70897227240.0,498605541790.0,569502769030.0
2021-12-31,004105,51358592150.0,411687305970.0,463045898120.0
2020-12-31,004105,43194503840.0,361238334090.0,404432837930.0
2022-12-31,009410,258450621730.0,2346646110450.0,2605096732180.0
2021-12-31,009410,364865092660.0,2386845540630.0,2751710633290.0
2020-12-31,009410,421088707890.0,1860422953160.0,2281511661050.0
2022-12-31,009415,258450621730.0,2346646110450.0,2605096732180.0
2021-12-31,009415,364865092660.0,2386845540630.0,2751710633290.0
2020-12-31,009415,421088707890.0,1860422953160.0,2281511661050.0
2023-12-31,001420,306366930.0,8905947480.0,9212314410.0
2022-12-31,001420,489352320.0,10465298720.0,10954651040.0
2021-12-31,001420,500063830.0,9327540340.0,9827604170.0
2020-12-31,001420,624079490.0,15714813200.0,16338892690.0
2022-12-31,007980,186680058210.0,897926964610.0,1084607022820.0
2021-12-31,007980,118963020450.0,773964633560.0,892927654010.0
2020-12-31,007980,109145894990.0,675894446670.0,785040341660.0
2023-12-31,055490,20611086030.0,123005320050.0,143616406080.0
2022-12-31,055490,42585077970.0,139675942110.0,182261020080.0
2021-12-31,055490,36543943930.0,118379036410.0,154922980340.0
2020-12-31,055490,27655774410.0,91116800140.0,118772574550.0
2022-12-31,078000,17219776230.0,25349158640.0,42568934870.0
2021-12-31,078000,14019084140.0,20803346130.0,34822430270.0
2020-12-31,078000,12059668640.0,24342274060.0,36401942700.0
2022-12-31,214420,60757926120.0,65987090070.0,126745016190.0
2021-12-31,214420,55479206170.0,59168932030.0,114648138200.0
2020-12-31,214420,56114746950.0,57343829100.0,113458576050.0
2022-12-31,019180,71322310680.0,398344480320.0,469666791000.0
2021-12-31,019180,54023266380.0,348709832780.0,402733099160.0
2020-12-31,019180,38954833420.0,307444614110.0,346399447530.0
2022-12-31,363280,103078881390.0,250544926000.0,353623807390.0
2021-12-31,363280,60142954650.0,235067063830.0,295210018480.0
2020-12-31,363280,19255691000.0,73643131800.0,92898822800.0
2022-12-31,36328K,103078881390.0,250544926000.0,353623807390.0
2021-12-31,36328K,60142954650.0,235067063830.0,295210018480.0
2020-12-31,36328K,19255691000.0,73643131800.0,92898822800.0
2022-12-31,091810,-43478404430.0,569299590490.0,525821186060.0
2021-12-31,091810,-109118198810.0,323513438120.0,214395239310.0
2020-12-31,091810,-137129052290.0,406346659220.0,269217606930.0
2022-12-31,004870,706276990.0,10764084310.0,11470361300.0
2021-12-31,004870,-106728630670.0,333475100590.0,226746469920.0
2020-12-31,004870,-138032645180.0,414941548950.0,276908903770.0
2022-12-31,005690,23819593970.0,36362213000.0,60181806970.0
2021-12-31,005690,23707970280.0,28103650220.0,51811620500.0
2020-12-31,005690,17779291070.0,19972756530.0,37752047600.0
2022-12-31,036580,174021815050.0,1727484994660.0,1901506809710.0
2021-12-31,036580,181058279690.0,1355797812720.0,1536856092410.0
2020-12-31,036580,176110967210.0,1157826143880.0,1333937111090.0
2022-12-31,004720,81302069960.0,69628645410.0,150930715370.0
2021-12-31,004720,60803000400.0,49063066410.0,109866066810.0
2020-12-31,004720,53599087910.0,43015222530.0,96614310440.0
2023-12-31,028670,499828000000.0,3861154000000.0,4360982000000.0
2022-12-31,028670,899947000000.0,5520365000000.0,6420312000000.0
2021-12-31,028670,665731000000.0,3950376000000.0,4616107000000.0
2020-12-31,028670,303933000000.0,2193226000000.0,2497159000000.0
2022-12-31,010820,10075433650.0,150079056300.0,160154489950.0
2021-12-31,010820,10369165430.0,126328312250.0,136697477680.0
2020-12-31,010820,9061752800.0,123013697100.0,132075449900.0
2022-12-31,016800,103044841710.0,278206289130.0,381251130840.0
2021-12-31,016800,89885587330.0,236619692170.0,326505279500.0
2020-12-31,016800,78579977330.0,208272651420.0,286852628750.0
2022-12-31,001020,59270072040.0,350686969390.0,409957041430.0
2021-12-31,001020,62888674380.0,372394021580.0,435282695960.0
2020-12-31,001020,64134621680.0,419929859850.0,484064481530.0
2022-12-31,090080,28290991560.0,491641255260.0,519932246820.0
2021-12-31,090080,28853358160.0,395270108090.0,424123466250.0
2020-12-31,090080,16432238460.0,322148804920.0,338581043380.0
2022-12-31,010770,63302934890.0,676928070590.0,740231005480.0
2021-12-31,010770,61384729490.0,566348125310.0,627732854800.0
2020-12-31,010770,45935482270.0,475175751200.0,521111233470.0
2023-12-31,022100,188056760880.0,1297818860050.0,1485875620930.0
2022-12-31,022100,133075268000.0,1019604931420.0,1152680199420.0
2021-12-31,022100,100732819390.0,768541324260.0,869274143650.0
2020-12-31,022100,113200670300.0,851001669840.0,964202340140.0
2022-12-31,058430,77495285300.0,1124625453450.0,1202120738750.0
2021-12-31,058430,186285056700.0,1160988482020.0,1347273538720.0
2020-12-31,058430,59856318390.0,847463139210.0,907319457600.0
2023-12-31,047050,1839533803000.0,31293287571000.0,33132821374000.0
2022-12-31,047050,1567637888000.0,36421950442000.0,37989588330000.0
2021-12-31,047050,1134719230000.0,32814145555000.0,33948864785000.0
2020-12-31,047050,925065193000.0,20547321165000.0,21472386358000.0
2023-12-31,003670,257229777060.0,4502641709200.0,4759871486260.0
2022-12-31,003670,334758009690.0,2967157795370.0,3301915805060.0
2021-12-31,003670,238094843080.0,1751447338780.0,1989542181860.0
2020-12-31,003670,144392512500.0,1421843200600.0,1566235713100.0
2022-12-31,017810,700418644570.0,2137885215790.0,2838303860360.0
2021-12-31,017810,656234720760.0,1862661385310.0,2518896106070.0
2020-12-31,017810,611494180120.0,1699705812300.0,2311199992420.0
2022-12-31,103140,461962189650.0,3911020311570.0,4372982501220.0
2021-12-31,103140,499603207690.0,3009895070830.0,3509498278520.0
2020-12-31,103140,271070704830.0,2322565320910.0,2593636025740.0
2022-12-31,005810,108265706230.0,279405728660.0,387671434890.0
2021-12-31,005810,126245806310.0,361538871680.0,487784677990.0
2020-12-31,005810,40778137210.0,225162592530.0,265940729740.0
2023-06-30,950210,161841000.0,161841000.0
2022-06-30,950210,,
2021-06-30,950210,,
2020-06-30,950210,,
2022-12-31,009810,24709240850.0,106592445810.0,131301686660.0
2021-12-31,009810,3012978390.0,37818828710.0,40831807100.0
2020-12-31,009810,2529348450.0,31557781550.0,34087130000.0
2022-12-31,293480,131239972420.0,79605019740.0,210844992160.0
2021-12-31,293480,130817899730.0,65588671220.0,196406570950.0
2020-12-31,293480,114022876990.0,63282627040.0,177305504030.0
2022-12-31,039130,114969462990.0,114969462990.0
2021-12-31,039130,40258281900.0,40258281900.0
2020-12-31,039130,109571614320.0,109571614320.0
2022-12-31,352820,842639381000.0,933514576000.0,1776153957000.0
2021-12-31,352820,622999116000.0,632927367000.0,1255926483000.0
2020-12-31,352820,374745271000.0,421538126000.0,796283397000.0
2023-12-31,071090,13976316270.0,242679630410.0,256655946680.0
2022-12-31,071090,28671889820.0,287742052080.0,316413941900.0
2021-12-31,071090,29984101520.0,196166560860.0,226150662380.0
2020-12-31,071090,11153243710.0,150533219150.0,161686462860.0
2022-12-31,019490,-3987458610.0,11890845290.0,7903386680.0
2021-12-31,019490,-14651562120.0,37088805700.0,22437243580.0
2020-12-31,019490,-10165105950.0,37438383330.0,27273277380.0
2023-12-31,000080,1114002040240.0,1406179511380.0,2520181551620.0
2022-12-31,000080,1063236992380.0,1434317829060.0,2497554821440.0
2021-12-31,000080,926435104460.0,1276468745910.0,2202903850370.0
2020-12-31,000080,975017836000.0,1281305109850.0,2256322945850.0
2023-12-31,000087,1114002040240.0,1406179511380.0,2520181551620.0
2022-12-31,000087,1063236992380.0,1434317829060.0,2497554821440.0
2021-12-31,000087,926435104460.0,1276468745910.0,2202903850370.0
2020-12-31,000087,975017836000.0,1281305109850.0,2256322945850.0
2023-12-31,000140,1122470078860.0,1384399203130.0,2506869281990.0
2022-12-31,000140,1069117422770.0,1415159631600.0,2484277054370.0
2021-12-31,000140,934089106470.0,1257918398210.0,2192007504680.0
2020-12-31,000140,981139192830.0,1265866777040.0,2247005969870.0
2023-12-31,000145,1122470078860.0,1384399203130.0,2506869281990.0
2022-12-31,000145,1069117422770.0,1415159631600.0,2484277054370.0
2021-12-31,000145,934089106470.0,1257918398210.0,2192007504680.0
2020-12-31,000145,981139192830.0,1265866777040.0,2247005969870.0
2022-12-31,036460,2896024060320.0,48828262572040.0,51724286632360.0
2021-12-31,036460,1661748197170.0,25859008233150.0,27520756430320.0
2020-12-31,036460,1320223030310.0,19513498565150.0,20833721595460.0
2023-12-31,005430,64903695230.0,479821442200.0,544725137430.0
2022-12-31,005430,30880577350.0,369640504270.0,400521081620.0
2021-12-31,005430,21566669860.0,323965513760.0,345532183620.0
2020-12-31,005430,-25647688500.0,328855110090.0,303207421590.0
2022-12-31,010040,37685135280.0,321088931470.0,358774066750.0
2021-12-31,010040,34817557460.0,236920579870.0,271738137330.0
2020-12-31,010040,24005760750.0,179689003120.0,203694763870.0
2022-12-31,025540,146273405870.0,1021861571410.0,1168134977280.0
2021-12-31,025540,150229138660.0,811999257820.0,962228396480.0
2020-12-31,025540,137734425200.0,664762803150.0,802497228350.0
2022-12-31,010100,112883050440.0,1258470797580.0,1371353848020.0
2021-12-31,010100,81074456980.0,922853373870.0,1003927830850.0
2020-12-31,010100,61569643090.0,819998642820.0,881568285910.0
2023-12-31,004090,61193642220.0,618039793360.0,679233435580.0
2022-12-31,004090,61554091980.0,686381896460.0,747935988440.0
2021-12-31,004090,57316703920.0,571595688210.0,628912392130.0
2020-12-31,004090,60000898080.0,424012320390.0,484013218470.0
2023-12-31,002200,52380275460.0,259924101620.0,312304377080.0
2022-12-31,002200,54828198520.0,286592037950.0,341420236470.0
2021-12-31,002200,47588462330.0,271635636470.0,319224098800.0
2020-12-31,002200,38509237610.0,226303427890.0,264812665500.0
2022-12-31,002960,87332461330.0,214309737870.0,301642199200.0
2021-12-31,002960,84117811740.0,157270262690.0,241388074430.0
2020-12-31,002960,77221103230.0,123113843720.0,200334946950.0
2022-12-31,000240,342237559640.0,753658210800.0,1095895770440.0
2021-12-31,000240,327185476560.0,636114877930.0,963300354490.0
2020-12-31,000240,241515461580.0,577660660060.0,819176121640.0
2023-12-31,123890,185857783890.0,73213836530.0,259071620420.0
2022-12-31,123890,202614095830.0,30350477230.0,232964573060.0
2021-12-31,123890,195364694570.0,17162496600.0,212527191170.0
2020-12-31,123890,223461670760.0,16600037230.0,240061707990.0
2022-12-31,015760,-30357570000000.0,100903594000000.0,70546024000000.0
2021-12-31,015760,-3631915000000.0,63644290000000.0,60012375000000.0
2020-12-31,015760,6122455000000.0,51804179000000.0,57926634000000.0
2022-12-31,006200,71994228000.0,251985661280.0,323979889280.0
2021-12-31,006200,80286664860.0,250889727260.0,331176392120.0
2020-12-31,006200,40196235470.0,181284213800.0,221480449270.0
2023-12-31,027970,76265643890.0,635761450960.0,712027094850.0
2022-12-31,027970,99962223160.0,584820622850.0,684782846010.0
2021-12-31,027970,26898604980.0,177535958270.0,204434563250.0
2020-12-31,027970,39938655150.0,149578192010.0,189516847160.0
2022-12-31,023350,35782182220.0,247920333940.0,283702516160.0
2021-12-31,023350,31905896390.0,236345864580.0,268251760970.0
2020-12-31,023350,22257786070.0,265972371060.0,288230157130.0
2022-12-31,025890,1898920220.0,52472182190.0,54371102410.0
2021-12-31,025890,1808816110.0,43500833840.0,45309649950.0
2020-12-31,025890,2374860430.0,31510984650.0,33885845080.0
2022-12-31,000970,66996301950.0,417294923830.0,484291225780.0
2021-12-31,000970,103559425450.0,406625670050.0,510185095500.0
2020-12-31,000970,55194159970.0,273094470390.0,328288630360.0
2020-03-31,000970,83915561980.0,353312357840.0,437227919820.0
2022-12-31,104700,163428710400.0,900747799000.0,1064176509400.0
2021-12-31,104700,143771907440.0,742878226000.0,886650133440.0
2020-12-31,104700,92653002010.0,540729161900.0,633382163910.0
2022-12-31,017960,56073305960.0,313197560060.0,369270866020.0
2021-12-31,017960,60849623510.0,306977510760.0,367827134270.0
2020-12-31,017960,104490077620.0,307175186530.0,411665264150.0
2022-12-31,161890,468835271490.0,1396896251540.0,1865731523030.0
2021-12-31,161890,428132952430.0,1158199757810.0,1586332710240.0
2020-12-31,161890,426297137040.0,895784180620.0,1322081317660.0
2022-12-31,024720,109584765110.0,540294803640.0,649879568750.0
2021-12-31,024720,142138557240.0,531867444880.0,674006002120.0
2020-12-31,024720,150290271100.0,525189975240.0,675480246340.0
2022-12-31,161390,2102546742820.0,6291656293690.0,8394203036510.0
2021-12-31,161390,1947299438220.0,5193837389550.0,7141136827770.0
2020-12-31,161390,1903011934960.0,4550059850400.0,6453071785360.0
2022-12-31,034830,178860483610.0,33997749420.0,212858233030.0
2021-12-31,034830,205012085000.0,20488936170.0,225501021170.0
2020-12-31,034830,221341292700.0,16089384880.0,237430677580.0
2022-12-31,007280,53946129960.0,741993500860.0,795939630820.0
2021-12-31,007280,61426319030.0,630098880680.0,691525199710.0
2020-12-31,007280,23850348920.0,391463167930.0,415313516850.0
2022-12-31,047810,373827296120.0,2413060986580.0,2786888282700.0
2021-12-31,047810,306956566760.0,2255327108390.0,2562283675150.0
2020-12-31,047810,331885938430.0,2493250074390.0,2825136012820.0
2022-12-31,123690,32630598630.0,33416078520.0,66046677150.0
2021-12-31,123690,35583797000.0,31382013080.0,66965810080.0
2020-12-31,123690,38505367140.0,33993225370.0,72498592510.0
2022-12-31,003350,14855913600.0,89021054910.0,103876968510.0
2021-12-31,003350,9308483480.0,58501198980.0,67809682460.0
2020-12-31,003350,8045002520.0,53945279150.0,61990281670.0
2023-12-31,011500,9234868880.0,203161101270.0,212395970150.0
2022-12-31,011500,16270592600.0,223162296640.0,239432889240.0
2021-12-31,011500,29448867820.0,215775778530.0,245224646350.0
2020-12-31,011500,24713504140.0,183541257840.0,208254761980.0
2023-12-31,002390,166347664160.0,356393415370.0,522741079530.0
2022-12-31,002390,173713816220.0,370045335690.0,543759151910.0
2021-12-31,002390,167548223110.0,350092846320.0,517641069430.0
2020-12-31,002390,168391262820.0,335220616870.0,503611879690.0
2023-12-31,053690,134300851770.0,278614123390.0,412914975160.0
2022-12-31,053690,123908925250.0,250505398590.0,374414323840.0
2021-12-31,053690,89451809620.0,180639885170.0,270091694790.0
2020-12-31,053690,81150210300.0,151422904980.0,232573115280.0
2023-12-31,042700,79403949130.0,79604579230.0,159008528360.0
2022-12-31,042700,185036355760.0,142555702950.0,327592058710.0
2021-12-31,042700,180245340290.0,192924061620.0,373169401910.0
2020-12-31,042700,110673786990.0,146712110670.0,257385897660.0
2022-12-31,008930,1046054210830.0,,1046054210830.0
2021-12-31,008930,950164817340.0,817393399930.0,950164817340.0
2020-12-31,008930,120715786530.0,736667632610.0,857383419140.0
2022-12-31,128940,718553059660.0,612993540460.0,1331546600120.0
2021-12-31,128940,632752241410.0,570433411400.0,1203185652810.0
2020-12-31,128940,580918294020.0,494935310990.0,1075853605010.0
2023-12-31,009240,432361575040.0,1534585458770.0,1966947033810.0
2022-12-31,009240,439215845730.0,1561690219990.0,2000906065720.0
2021-12-31,009240,571439242950.0,1659781706350.0,2231220949300.0
2020-12-31,009240,542309365340.0,1525159297360.0,2067468662700.0
2022-12-31,020000,944973588300.0,597248095120.0,1542221683420.0
2021-12-31,020000,833176303080.0,554225357590.0,1387401660670.0
2020-12-31,020000,705709668760.0,490189971550.0,1195899640310.0
2022-12-31,003680,47408171960.0,244742809350.0,292150981310.0
2021-12-31,003680,42531034550.0,208998238840.0,251529273390.0
2020-12-31,003680,44673851390.0,221474130090.0,266147981480.0
2022-12-31,105630,336309781480.0,1868451395830.0,2204761177310.0
2021-12-31,105630,252645721780.0,1419351329990.0,1671997051770.0
2020-12-31,105630,220289667900.0,1477972541550.0,1698262209450.0
2022-12-31,069640,152189112850.0,119290635440.0,271479748290.0
2021-12-31,069640,121475090020.0,86190165570.0,207665255590.0
2020-12-31,069640,115115439510.0,105098932750.0,220214372260.0
2022-12-31,016450,716456152860.0,2605657380870.0,3322113533730.0
